filename,width,height,class,xmin,ymin,xmax,ymax
0_Invoice.pdf.jpg,3306,4678,Footer notes,257,3144,2165,3275
0_Invoice.pdf.jpg,3306,4678,Footer notes,254,3383,1601,3836
0_ML-June Sample 1.pdf.jpg,3311,4678,Seller details,748,8,3046,345
0_ML-June Sample 1.pdf.jpg,3311,4678,Buyer details,228,451,1387,1071
0_ML-June Sample 1.pdf.jpg,3311,4678,Invoice number,2197,726,2922,816
0_ML-June Sample 1.pdf.jpg,3311,4678,Invoice date,2197,810,2833,892
0_ML-June Sample 1.pdf.jpg,3311,4678,Invoice table,215,1336,3171,3223
0_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,230,1342,399,3100
0_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,430,1335,1746,3112
0_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,1761,1350,2103,3185
0_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,2115,1342,2438,3188
0_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,2445,1357,2840,3184
0_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,2865,1358,3157,3177
0_ML-June Sample 1.pdf.jpg,3311,4678,Footer notes,1324,3192,2992,3305
0_ML-June Sample 1.pdf.jpg,3311,4678,Footer notes,203,3465,2273,3654
0_NOW_ON.pdf.jpg,3311,4678,Seller details,935,147,1854,532
0_NOW_ON.pdf.jpg,3311,4678,Invoice number,2438,614,3013,675
0_NOW_ON.pdf.jpg,3311,4678,Invoice date,2545,686,2991,747
0_NOW_ON.pdf.jpg,3311,4678,Buyer details,341,606,765,692
0_NOW_ON.pdf.jpg,3311,4678,Invoice table,293,1058,3076,3282
0_NOW_ON.pdf.jpg,3311,4678,Invoice column,307,1069,476,3251
0_NOW_ON.pdf.jpg,3311,4678,Invoice column,479,1081,561,3247
0_NOW_ON.pdf.jpg,3311,4678,Invoice column,562,1069,2180,3254
0_NOW_ON.pdf.jpg,3311,4678,Invoice column,2173,1073,2307,3261
0_NOW_ON.pdf.jpg,3311,4678,Invoice column,2307,1082,2686,3268
0_NOW_ON.pdf.jpg,3311,4678,Invoice column,2686,1085,3059,3271
0_NOW_ON.pdf.jpg,3311,4678,Footer notes,310,3299,2013,3523
0_OFC.pdf.jpg,3306,4672,Seller details,199,261,1193,580
0_OFC.pdf.jpg,3306,4672,Buyer details,199,690,1207,1124
0_OFC.pdf.jpg,3306,4672,Invoice number,1573,267,1799,373
0_OFC.pdf.jpg,3306,4672,Invoice date,2136,261,2444,369
0_OFC.pdf.jpg,3306,4672,Buyer details,197,1233,1216,1671
0_OFC.pdf.jpg,3306,4672,Invoice table,183,1814,2728,3144
0_OFC.pdf.jpg,3306,4672,Invoice column,191,1822,254,3137
0_OFC.pdf.jpg,3306,4672,Invoice column,256,1833,1429,3133
0_OFC.pdf.jpg,3306,4672,Invoice column,1434,1822,1697,3130
0_OFC.pdf.jpg,3306,4672,Invoice column,1695,1820,1958,3128
0_OFC.pdf.jpg,3306,4672,Invoice column,1956,1822,2217,3139
0_OFC.pdf.jpg,3306,4672,Invoice column,2217,1820,2334,3137
0_OFC.pdf.jpg,3306,4672,Invoice column,2326,1816,2719,3135
0_OFC.pdf.jpg,3306,4672,Tax table,183,3284,2726,3655
0_OFC.pdf.jpg,3306,4672,Tax column,186,3289,1177,3641
0_OFC.pdf.jpg,3306,4672,Tax column,1182,3291,1471,3650
0_OFC.pdf.jpg,3306,4672,Tax column,1475,3370,1660,3643
0_OFC.pdf.jpg,3306,4672,Tax column,1664,3365,1942,3650
0_OFC.pdf.jpg,3306,4672,Tax column,1942,3361,2125,3645
0_OFC.pdf.jpg,3306,4672,Tax column,2121,3372,2416,3643
0_OFC.pdf.jpg,3306,4672,Tax column,2421,3296,2714,3646
0_OFC.pdf.jpg,3306,4672,Footer notes,192,3151,1199,3278
0_OFC.pdf.jpg,3306,4672,Footer notes,192,3668,1909,3744
0_OFC.pdf.jpg,3306,4672,Footer notes,192,4096,1254,4378
0_OFC.pdf.jpg,3306,4672,Footer notes,1451,3927,2554,4158
0_PMI-239020.pdf.jpg,3379,4733,Seller details,1199,145,3030,499
0_PMI-239020.pdf.jpg,3379,4733,Buyer details,563,514,1294,784
0_PMI-239020.pdf.jpg,3379,4733,Invoice date,2320,548,2812,625
0_PMI-239020.pdf.jpg,3379,4733,Invoice table,307,1463,3235,2178
0_PMI-239020.pdf.jpg,3379,4733,Invoice column,338,1476,538,1963
0_PMI-239020.pdf.jpg,3379,4733,Invoice column,602,1481,922,1963
0_PMI-239020.pdf.jpg,3379,4733,Invoice column,935,1481,1215,1981
0_PMI-239020.pdf.jpg,3379,4733,Invoice column,1220,1491,1507,1978
0_PMI-239020.pdf.jpg,3379,4733,Invoice column,1692,1502,2069,1991
0_PMI-239020.pdf.jpg,3379,4733,Invoice column,2130,1514,2443,1999
0_PMI-239020.pdf.jpg,3379,4733,Invoice column,2589,1522,2881,2173
0_PMI-239020.pdf.jpg,3379,4733,Invoice column,3020,1530,3230,2171
0_PMI-239021.pdf.jpg,3400,4741,Seller details,1231,130,3076,478
0_PMI-239021.pdf.jpg,3400,4741,Buyer details,600,471,1341,761
0_PMI-239021.pdf.jpg,3400,4741,Invoice date,2352,551,2852,644
0_PMI-239021.pdf.jpg,3400,4741,Invoice table,320,1430,3248,2040
0_PMI-239021.pdf.jpg,3400,4741,Invoice column,355,1437,550,1771
0_PMI-239021.pdf.jpg,3400,4741,Invoice column,614,1445,932,1776
0_PMI-239021.pdf.jpg,3400,4741,Invoice column,945,1461,1230,1784
0_PMI-239021.pdf.jpg,3400,4741,Invoice column,1707,1491,2155,1822
0_PMI-239021.pdf.jpg,3400,4741,Invoice column,1243,1476,1522,1820
0_PMI-239021.pdf.jpg,3400,4741,Invoice column,2153,1514,2450,1830
0_PMI-239021.pdf.jpg,3400,4741,Invoice column,2602,1532,2902,2027
0_PMI-239021.pdf.jpg,3400,4741,Invoice column,3020,1553,3240,2030
0_PMI-471764.pdf.jpg,3306,4652,Seller details,337,313,1896,528
0_PMI-471764.pdf.jpg,3306,4652,Buyer details,106,879,962,1369
0_PMI-471764.pdf.jpg,3306,4652,Invoice number,1624,874,2326,933
0_PMI-471764.pdf.jpg,3306,4652,Invoice date,1624,931,2167,987
0_PMI-471764.pdf.jpg,3306,4652,Invoice table,70,1895,3267,3826
0_PMI-471764.pdf.jpg,3306,4652,Invoice column,85,1918,160,3818
0_PMI-471764.pdf.jpg,3306,4652,Invoice column,160,1918,367,3813
0_PMI-471764.pdf.jpg,3306,4652,Invoice column,367,1918,598,3813
0_PMI-471764.pdf.jpg,3306,4652,Invoice column,598,1918,824,3821
0_PMI-471764.pdf.jpg,3306,4652,Invoice column,821,1915,1011,3810
0_PMI-471764.pdf.jpg,3306,4652,Invoice column,1008,1913,1147,3815
0_PMI-471764.pdf.jpg,3306,4652,Invoice column,1147,1908,1260,3813
0_PMI-471764.pdf.jpg,3306,4652,Invoice column,1260,1905,1396,3813
0_PMI-471764.pdf.jpg,3306,4652,Invoice column,1398,1910,1555,3813
0_PMI-471764.pdf.jpg,3306,4652,Invoice column,1552,1910,1690,3815
0_PMI-471764.pdf.jpg,3306,4652,Invoice column,1690,1908,1867,3810
0_PMI-471764.pdf.jpg,3306,4652,Invoice column,1865,1903,2039,3810
0_PMI-471764.pdf.jpg,3306,4652,Invoice column,2042,1905,2203,3818
0_PMI-471764.pdf.jpg,3306,4652,Invoice column,2203,1903,2373,3808
0_PMI-471764.pdf.jpg,3306,4652,Invoice column,2373,1908,2521,3813
0_PMI-471764.pdf.jpg,3306,4652,Invoice column,2521,1905,2626,3805
0_PMI-471764.pdf.jpg,3306,4652,Invoice column,2629,1908,2788,3808
0_PMI-471764.pdf.jpg,3306,4652,Invoice column,2793,1908,2893,3805
0_PMI-471764.pdf.jpg,3306,4652,Invoice column,2888,1903,3052,3797
0_PMI-471764.pdf.jpg,3306,4652,Invoice column,3049,1910,3257,3803
0_PMI-471765.pdf.jpg,3292,4640,Seller details,340,312,1891,525
0_PMI-471765.pdf.jpg,3292,4640,Buyer details,312,1127,1071,1612
0_PMI-471765.pdf.jpg,3292,4640,Invoice number,1701,1196,2330,1253
0_PMI-471765.pdf.jpg,3292,4640,Invoice date,1707,1248,2186,1299
0_PMI-471765.pdf.jpg,3292,4640,Invoice table,281,2073,3083,2466
0_PMI-471765.pdf.jpg,3292,4640,Invoice column,289,2078,353,2440
0_PMI-471765.pdf.jpg,3292,4640,Invoice column,355,2076,460,2437
0_PMI-471765.pdf.jpg,3292,4640,Invoice column,460,2071,668,2443
0_PMI-471765.pdf.jpg,3292,4640,Invoice column,668,2078,1083,2445
0_PMI-471765.pdf.jpg,3292,4640,Invoice column,1078,2081,1219,2443
0_PMI-471765.pdf.jpg,3292,4640,Invoice column,1222,2084,1404,2450
0_PMI-471765.pdf.jpg,3292,4640,Invoice column,1407,2089,1545,2445
0_PMI-471765.pdf.jpg,3292,4640,Invoice column,1542,2091,1758,2458
0_PMI-471765.pdf.jpg,3292,4640,Invoice column,1755,2086,2025,2450
0_PMI-471765.pdf.jpg,3292,4640,Invoice column,2022,2086,2142,2455
0_PMI-471765.pdf.jpg,3292,4640,Invoice column,2142,2089,2299,2458
0_PMI-471765.pdf.jpg,3292,4640,Invoice column,2299,2091,2427,2461
0_PMI-471765.pdf.jpg,3292,4640,Invoice column,2422,2184,2512,2461
0_PMI-471765.pdf.jpg,3292,4640,Invoice column,2512,2189,2650,2461
0_PMI-471765.pdf.jpg,3292,4640,Invoice column,2648,2194,2745,2468
0_PMI-471765.pdf.jpg,3292,4640,Invoice column,2745,2191,2889,2458
0_PMI-471765.pdf.jpg,3292,4640,Invoice column,2878,2104,3071,2461
0_PMI-471765.pdf.jpg,3292,4640,Footer notes,2181,2563,3048,2978
0_PMI-471765.pdf.jpg,3292,4640,Footer notes,296,2896,1291,2955
0_PMI-471765.pdf.jpg,3292,4640,Footer notes,296,2976,1545,3276
0_PMI-471827.pdf.jpg,3304,4656,Seller details,551,1084,1131,1330
0_PMI-471827.pdf.jpg,3304,4656,Buyer details,551,1332,1238,1671
0_PMI-471827.pdf.jpg,3304,4656,Invoice number,1484,1076,1710,1176
0_PMI-471827.pdf.jpg,3304,4656,Invoice date,1948,1081,2169,1171
0_PMI-471827.pdf.jpg,3304,4656,Invoice table,541,1855,2420,2681
0_PMI-471827.pdf.jpg,3304,4656,Invoice column,548,1868,1510,2673
0_PMI-471827.pdf.jpg,3304,4656,Invoice column,1510,1873,1695,2668
0_PMI-471827.pdf.jpg,3304,4656,Invoice column,1697,1878,1879,2671
0_PMI-471827.pdf.jpg,3304,4656,Invoice column,1877,1876,2061,2671
0_PMI-471827.pdf.jpg,3304,4656,Invoice column,2061,1873,2146,2666
0_PMI-471827.pdf.jpg,3304,4656,Invoice column,2148,1873,2407,2668
0_PMI-471827.pdf.jpg,3304,4656,Footer notes,554,2666,1389,2761
0_PMI-471827.pdf.jpg,3304,4656,Tax table,541,2755,2418,2927
0_PMI-471827.pdf.jpg,3304,4656,Tax column,551,2766,1341,2914
0_PMI-471827.pdf.jpg,3304,4656,Tax column,1343,2766,1546,2912
0_PMI-471827.pdf.jpg,3304,4656,Tax column,1551,2804,1666,2907
0_PMI-471827.pdf.jpg,3304,4656,Tax column,1674,2802,1872,2909
0_PMI-471827.pdf.jpg,3304,4656,Tax column,1877,2804,1997,2912
0_PMI-471827.pdf.jpg,3304,4656,Tax column,1992,2804,2205,2912
0_PMI-471827.pdf.jpg,3304,4656,Tax column,2205,2763,2400,2912
0_PMI-471827.pdf.jpg,3304,4656,Footer notes,548,2925,2151,2986
0_PMI-471928.pdf.jpg,3202,4634,Invoice number,338,554,769,615
0_PMI-471928.pdf.jpg,3202,4634,Invoice date,949,559,1333,610
0_PMI-471928.pdf.jpg,3202,4634,Buyer details,341,623,1290,1082
0_PMI-471928.pdf.jpg,3202,4634,Seller details,2164,626,2872,892
0_PMI-471928.pdf.jpg,3202,4634,Invoice table,280,1496,3202,3877
0_PMI-471928.pdf.jpg,3202,4634,Invoice column,297,1492,380,3868
0_PMI-471928.pdf.jpg,3202,4634,Invoice column,374,1502,912,3861
0_PMI-471928.pdf.jpg,3202,4634,Invoice column,897,1499,1115,3865
0_PMI-471928.pdf.jpg,3202,4634,Invoice column,1146,1506,1287,3868
0_PMI-471928.pdf.jpg,3202,4634,Invoice column,1287,1506,1501,3858
0_PMI-471928.pdf.jpg,3202,4634,Invoice column,1504,1502,1708,3865
0_PMI-471928.pdf.jpg,3202,4634,Invoice column,1704,1558,1853,3865
0_PMI-471928.pdf.jpg,3202,4634,Invoice column,1853,1551,2018,3858
0_PMI-471928.pdf.jpg,3202,4634,Invoice column,2063,1506,2256,3861
0_PMI-471928.pdf.jpg,3202,4634,Invoice column,2256,1568,2384,3858
0_PMI-471928.pdf.jpg,3202,4634,Invoice column,2453,1561,2597,3861
0_PMI-471928.pdf.jpg,3202,4634,Invoice column,2597,1561,2732,3861
0_PMI-471928.pdf.jpg,3202,4634,Invoice column,2780,1554,2918,3865
0_PMI-471928.pdf.jpg,3202,4634,Invoice column,2918,1554,3042,3858
0_PMI-471928.pdf.jpg,3202,4634,Invoice column,3046,1547,3202,3857
0_PMI-472042.pdf.jpg,3206,4636,Seller details,777,458,2615,597
0_PMI-472042.pdf.jpg,3206,4636,Buyer details,460,679,1299,1083
0_PMI-472042.pdf.jpg,3206,4636,Invoice number,2185,772,2807,813
0_PMI-472042.pdf.jpg,3206,4636,Invoice date,2183,814,2803,849
0_PMI-472042.pdf.jpg,3206,4636,Invoice table,438,1115,2948,2083
0_PMI-472042.pdf.jpg,3206,4636,Invoice column,450,1126,542,2075
0_PMI-472042.pdf.jpg,3206,4636,Invoice column,542,1126,772,2077
0_PMI-472042.pdf.jpg,3206,4636,Invoice column,803,1126,1144,2079
0_PMI-472042.pdf.jpg,3206,4636,Invoice column,1160,1126,1356,2077
0_PMI-472042.pdf.jpg,3206,4636,Invoice column,1370,1123,1519,2077
0_PMI-472042.pdf.jpg,3206,4636,Invoice column,1534,1130,1672,2075
0_PMI-472042.pdf.jpg,3206,4636,Invoice column,1689,1132,1864,2077
0_PMI-472042.pdf.jpg,3206,4636,Invoice column,1883,1123,2032,2072
0_PMI-472042.pdf.jpg,3206,4636,Invoice column,2050,1123,2236,2075
0_PMI-472042.pdf.jpg,3206,4636,Invoice column,2238,1126,2403,2077
0_PMI-472042.pdf.jpg,3206,4636,Invoice column,2417,1121,2538,2075
0_PMI-472042.pdf.jpg,3206,4636,Invoice column,2550,1123,2703,2075
0_PMI-472042.pdf.jpg,3206,4636,Invoice column,2713,1123,2936,2077
0_PMI-472042.pdf.jpg,3206,4636,Footer notes,2146,2368,2923,2707
0_PMI-472042.pdf.jpg,3206,4636,Footer notes,464,2101,909,2205
0_PMI-472042.pdf.jpg,3206,4636,Footer notes,462,2221,1962,2299
0_PMI-472042.pdf.jpg,3206,4636,Footer notes,462,2336,1707,2511
0_PMI-472700.pdf.jpg,3278,4648,Seller details,279,963,1069,1253
0_PMI-472700.pdf.jpg,3278,4648,Buyer details,287,1555,1333,1858
0_PMI-472700.pdf.jpg,3278,4648,Invoice number,1884,937,2125,1066
0_PMI-472700.pdf.jpg,3278,4648,Invoice date,2494,930,2815,1061
0_PMI-472700.pdf.jpg,3278,4648,Invoice table,279,2017,3120,3063
0_PMI-472700.pdf.jpg,3278,4648,Invoice column,284,2035,364,3050
0_PMI-472700.pdf.jpg,3278,4648,Invoice column,371,2035,1548,3053
0_PMI-472700.pdf.jpg,3278,4648,Invoice column,1556,2030,1812,3050
0_PMI-472700.pdf.jpg,3278,4648,Invoice column,1823,2030,1976,3048
0_PMI-472700.pdf.jpg,3278,4648,Invoice column,1994,2027,2220,3058
0_PMI-472700.pdf.jpg,3278,4648,Invoice column,2251,2025,2464,3055
0_PMI-472700.pdf.jpg,3278,4648,Invoice column,2476,2022,2576,3053
0_PMI-472700.pdf.jpg,3278,4648,Invoice column,2584,2022,2743,3055
0_PMI-472700.pdf.jpg,3278,4648,Invoice column,2764,2025,3107,3055
0_PMI-472700.pdf.jpg,3278,4648,Footer notes,289,3063,1789,3181
0_PMI-472700.pdf.jpg,3278,4648,Tax table,279,3178,3128,3386
0_PMI-472700.pdf.jpg,3278,4648,Tax column,297,3189,1664,3376
0_PMI-472700.pdf.jpg,3278,4648,Tax column,1710,3184,1938,3381
0_PMI-472700.pdf.jpg,3278,4648,Tax column,1969,3232,2107,3381
0_PMI-472700.pdf.jpg,3278,4648,Tax column,2164,3225,2387,3381
0_PMI-472700.pdf.jpg,3278,4648,Tax column,2412,3225,2553,3376
0_PMI-472700.pdf.jpg,3278,4648,Tax column,2594,3225,2833,3378
0_PMI-472700.pdf.jpg,3278,4648,Tax column,2843,3184,3118,3376
0_PMI-472700.pdf.jpg,3278,4648,Footer notes,305,3409,2441,3476
0_PMI-472700.pdf.jpg,3278,4648,Footer notes,294,3613,1679,3859
0_PMI-472700.pdf.jpg,3278,4648,Buyer details,288,1252,1378,1546
0_PMI-472701.pdf.jpg,3252,4618,Seller details,353,974,1174,1262
0_PMI-472701.pdf.jpg,3252,4618,Seller details,376,723,1917,938
0_PMI-472701.pdf.jpg,3252,4618,Buyer details,358,1556,1384,1851
0_PMI-472701.pdf.jpg,3252,4618,Invoice number,1925,941,2171,1056
0_PMI-472701.pdf.jpg,3252,4618,Invoice date,2535,931,2851,1056
0_PMI-472701.pdf.jpg,3252,4618,Invoice table,358,1987,3163,3026
0_PMI-472701.pdf.jpg,3252,4618,Invoice column,369,2033,428,3023
0_PMI-472701.pdf.jpg,3252,4618,Invoice column,871,2028,1617,3021
0_PMI-472701.pdf.jpg,3252,4618,Invoice column,1620,2018,1853,3021
0_PMI-472701.pdf.jpg,3252,4618,Invoice column,1874,2013,2028,3015
0_PMI-472701.pdf.jpg,3252,4618,Invoice column,2053,2010,2253,3018
0_PMI-472701.pdf.jpg,3252,4618,Invoice column,2325,2005,2453,3013
0_PMI-472701.pdf.jpg,3252,4618,Invoice column,2525,2003,2615,3015
0_PMI-472701.pdf.jpg,3252,4618,Invoice column,2638,2000,2792,3015
0_PMI-472701.pdf.jpg,3252,4618,Invoice column,2825,1995,3153,3015
0_PMI-472701.pdf.jpg,3252,4618,Footer notes,379,3049,1366,3162
0_PMI-472701.pdf.jpg,3252,4618,Tax table,374,3141,3169,3362
0_PMI-472701.pdf.jpg,3252,4618,Tax column,389,3167,1776,3359
0_PMI-472701.pdf.jpg,3252,4618,Tax column,1774,3162,2015,3354
0_PMI-472701.pdf.jpg,3252,4618,Tax column,2022,3197,2181,3349
0_PMI-472701.pdf.jpg,3252,4618,Tax column,2217,3200,2451,3354
0_PMI-472701.pdf.jpg,3252,4618,Tax column,2466,3195,2617,3354
0_PMI-472701.pdf.jpg,3252,4618,Tax column,2653,3190,2892,3351
0_PMI-472701.pdf.jpg,3252,4618,Tax column,2889,3187,3158,3349
0_PMI-472701.pdf.jpg,3252,4618,Footer notes,387,3382,2317,3454
0_PMI-472701.pdf.jpg,3252,4618,Footer notes,376,3585,1756,3836
0_PMI-472701.pdf.jpg,3252,4618,Buyer details,356,1262,1438,1559
0_PMI-472937.pdf.jpg,3238,4648,Seller details,1226,1023,1901,1283
0_PMI-472937.pdf.jpg,3238,4648,Buyer details,1226,1287,2099,1550
0_PMI-472937.pdf.jpg,3238,4648,Invoice number,2107,1007,2317,1097
0_PMI-472937.pdf.jpg,3238,4648,Invoice date,2546,1001,2744,1089
0_PMI-472937.pdf.jpg,3238,4648,Invoice table,1223,1797,3009,2603
0_PMI-472937.pdf.jpg,3238,4648,Invoice column,1240,1828,1283,2583
0_PMI-472937.pdf.jpg,3238,4648,Invoice column,1287,1819,2158,2603
0_PMI-472937.pdf.jpg,3238,4648,Invoice column,2156,1807,2332,2595
0_PMI-472937.pdf.jpg,3238,4648,Invoice column,2332,1803,2511,2599
0_PMI-472937.pdf.jpg,3238,4648,Invoice column,2509,1805,2677,2595
0_PMI-472937.pdf.jpg,3238,4648,Invoice column,2679,1805,2760,2597
0_PMI-472937.pdf.jpg,3238,4648,Invoice column,2762,1801,3003,2603
0_PMI-472937.pdf.jpg,3238,4648,Footer notes,1248,2623,1917,2711
0_PMI-472937.pdf.jpg,3238,4648,Tax table,1240,2697,3028,2881
0_PMI-472937.pdf.jpg,3238,4648,Tax column,1250,2723,2099,2868
0_PMI-472937.pdf.jpg,3238,4648,Tax column,2095,2713,2315,2868
0_PMI-472937.pdf.jpg,3238,4648,Tax column,2309,2748,2458,2864
0_PMI-472937.pdf.jpg,3238,4648,Tax column,2456,2742,2666,2868
0_PMI-472937.pdf.jpg,3238,4648,Tax column,2668,2742,2801,2856
0_PMI-472937.pdf.jpg,3238,4648,Tax column,2799,2738,3017,2862
0_PMI-472937.pdf.jpg,3238,4648,Footer notes,1250,2875,2864,2938
0_PMI-472937.pdf.jpg,3238,4648,Footer notes,1254,3134,2123,3301
0_PMI-473854.pdf.jpg,3250,4638,Seller details,4,296,1627,645
0_PMI-473854.pdf.jpg,3250,4638,Buyer details,9,684,1639,1122
0_PMI-473854.pdf.jpg,3250,4638,Invoice number,1675,666,2486,732
0_PMI-473854.pdf.jpg,3250,4638,Invoice date,1704,732,2470,799
0_PMI-473854.pdf.jpg,3250,4638,Invoice table,14,1189,2475,2658
0_PMI-473854.pdf.jpg,3250,4638,Invoice column,29,1232,116,2645
0_PMI-473854.pdf.jpg,3250,4638,Invoice column,178,1232,357,2650
0_PMI-473854.pdf.jpg,3250,4638,Invoice column,462,1230,909,2648
0_PMI-473854.pdf.jpg,3250,4638,Invoice column,968,1225,1150,2643
0_PMI-473854.pdf.jpg,3250,4638,Invoice column,1191,1209,1347,2648
0_PMI-473854.pdf.jpg,3250,4638,Invoice column,1380,1212,1537,2645
0_PMI-473854.pdf.jpg,3250,4638,Invoice column,1552,1212,1724,2640
0_PMI-473854.pdf.jpg,3250,4638,Invoice column,1729,1207,1970,2637
0_PMI-473854.pdf.jpg,3250,4638,Invoice column,1973,1202,2193,2637
0_PMI-473854.pdf.jpg,3250,4638,Invoice column,2198,1204,2427,2627
0_PMI-473854.pdf.jpg,3250,4638,Tax table,34,2671,2542,3194
0_PMI-473854.pdf.jpg,3250,4638,Tax column,55,2707,539,3189
0_PMI-473854.pdf.jpg,3250,4638,Tax column,593,2699,875,3184
0_PMI-473854.pdf.jpg,3250,4638,Tax column,945,2689,1257,3171
0_PMI-473854.pdf.jpg,3250,4638,Tax column,1255,2684,1627,3178
0_PMI-473854.pdf.jpg,3250,4638,Tax column,1624,2678,1970,3178
0_PMI-473854.pdf.jpg,3250,4638,Tax column,1968,2676,2219,3176
0_PMI-473854.pdf.jpg,3250,4638,Tax column,2327,2671,2529,3173
0_PMI-473854.pdf.jpg,3250,4638,Footer notes,52,3220,1627,3394
0_PMI-473854.pdf.jpg,3250,4638,Footer notes,60,3443,942,3591
0_PMI-473854.pdf.jpg,3250,4638,Footer notes,60,3645,914,3786
0_PMI-474082-1.pdf.jpg,3254,4618,Buyer details,111,872,1380,1405
0_PMI-474082-1.pdf.jpg,3254,4618,Seller details,375,115,1464,285
0_PMI-474082-1.pdf.jpg,3254,4618,Invoice number,1598,874,2275,931
0_PMI-474082-1.pdf.jpg,3254,4618,Invoice date,1600,931,2123,995
0_PMI-474082-1.pdf.jpg,3254,4618,Invoice table,72,1921,3193,2803
0_PMI-474082-1.pdf.jpg,3254,4618,Invoice column,88,1931,162,2777
0_PMI-474082-1.pdf.jpg,3254,4618,Invoice column,164,1933,364,2787
0_PMI-474082-1.pdf.jpg,3254,4618,Invoice column,370,1938,590,2774
0_PMI-474082-1.pdf.jpg,3254,4618,Invoice column,585,1936,806,2774
0_PMI-474082-1.pdf.jpg,3254,4618,Invoice column,806,1936,990,2777
0_PMI-474082-1.pdf.jpg,3254,4618,Invoice column,990,1933,1126,2777
0_PMI-474082-1.pdf.jpg,3254,4618,Invoice column,1126,1933,1244,2777
0_PMI-474082-1.pdf.jpg,3254,4618,Invoice column,1241,1938,1362,2777
0_PMI-474082-1.pdf.jpg,3254,4618,Invoice column,1367,1936,1521,2779
0_PMI-474082-1.pdf.jpg,3254,4618,Invoice column,1523,1938,1654,2774
0_PMI-474082-1.pdf.jpg,3254,4618,Invoice column,1652,1933,1826,2782
0_PMI-474082-1.pdf.jpg,3254,4618,Invoice column,1831,1936,1998,2785
0_PMI-474082-1.pdf.jpg,3254,4618,Invoice column,2003,1933,2154,2787
0_PMI-474082-1.pdf.jpg,3254,4618,Invoice column,2159,1931,2326,2777
0_PMI-474082-1.pdf.jpg,3254,4618,Invoice column,2326,1931,2462,2782
0_PMI-474082-1.pdf.jpg,3254,4618,Invoice column,2464,2051,2564,2782
0_PMI-474082-1.pdf.jpg,3254,4618,Invoice column,2567,2049,2723,2785
0_PMI-474082-1.pdf.jpg,3254,4618,Invoice column,2726,2051,2821,2787
0_PMI-474082-1.pdf.jpg,3254,4618,Invoice column,2823,2051,2980,2785
0_PMI-474082-1.pdf.jpg,3254,4618,Invoice column,2982,1933,3170,2785
0_PMI-474082-1.pdf.jpg,3254,4618,Footer notes,1926,3067,3134,3246
0_PMI-474082-1.pdf.jpg,3254,4618,Footer notes,2072,3397,3129,3718
0_PMI-474082-1.pdf.jpg,3254,4618,Footer notes,103,3169,885,3354
0_PMI-474082-2.pdf.jpg,3224,4638,Seller details,324,186,1393,355
0_PMI-474082-2.pdf.jpg,3224,4638,Buyer details,37,1048,1301,1576
0_PMI-474082-2.pdf.jpg,3224,4638,Invoice number,1529,1045,2196,1104
0_PMI-474082-2.pdf.jpg,3224,4638,Invoice date,1524,1102,2052,1153
0_PMI-474082-2.pdf.jpg,3224,4638,Invoice table,3,1978,3124,2776
0_PMI-474082-2.pdf.jpg,3224,4638,Invoice column,16,1996,85,2755
0_PMI-474082-2.pdf.jpg,3224,4638,Invoice column,85,2002,293,2750
0_PMI-474082-2.pdf.jpg,3224,4638,Invoice column,293,2004,519,2750
0_PMI-474082-2.pdf.jpg,3224,4638,Invoice column,519,2004,739,2750
0_PMI-474082-2.pdf.jpg,3224,4638,Invoice column,737,2004,919,2755
0_PMI-474082-2.pdf.jpg,3224,4638,Invoice column,919,1999,1052,2755
0_PMI-474082-2.pdf.jpg,3224,4638,Invoice column,1055,1996,1170,2750
0_PMI-474082-2.pdf.jpg,3224,4638,Invoice column,1175,1994,1298,2753
0_PMI-474082-2.pdf.jpg,3224,4638,Invoice column,1298,1991,1452,2755
0_PMI-474082-2.pdf.jpg,3224,4638,Invoice column,1452,1996,1591,2753
0_PMI-474082-2.pdf.jpg,3224,4638,Invoice column,1588,1994,1752,2753
0_PMI-474082-2.pdf.jpg,3224,4638,Invoice column,1757,1999,1926,2753
0_PMI-474082-2.pdf.jpg,3224,4638,Invoice column,1926,1996,2088,2753
0_PMI-474082-2.pdf.jpg,3224,4638,Invoice column,2088,1991,2252,2753
0_PMI-474082-2.pdf.jpg,3224,4638,Invoice column,2249,1999,2388,2755
0_PMI-474082-2.pdf.jpg,3224,4638,Invoice column,2396,2099,2498,2753
0_PMI-474082-2.pdf.jpg,3224,4638,Invoice column,2501,2102,2655,2758
0_PMI-474082-2.pdf.jpg,3224,4638,Invoice column,2652,2099,2757,2753
0_PMI-474082-2.pdf.jpg,3224,4638,Invoice column,2757,2099,2914,2748
0_PMI-474082-2.pdf.jpg,3224,4638,Invoice column,2919,1999,3108,2755
0_PMI-474082-2.pdf.jpg,3224,4638,Footer notes,1857,3004,3067,3178
0_PMI-474082-2.pdf.jpg,3224,4638,Footer notes,2019,3309,3070,3586
0_PMI-474082-2.pdf.jpg,3224,4638,Footer notes,26,3102,821,3276
0_PMI-474082.pdf.jpg,3200,4646,Seller details,566,155,1563,330
